Hotel,Average_Rating
Capital Inn,3.6666666666666665
Capitol Hill Hotel,4.049019607843137
Capitol Skyline Hotel,3.5683229813664594
Capri Motel,3.414141414141414
Caravelle Inn & Suites,2.5
Carefree Inn Dallas,3.0
Carefree Inn Lackland,2.9056603773584904
Carefree Inn Medical Center,4.25
Caribbean Cove Hotel & Conference Center,2.561797752808989
Carl Hotel,4.173913043478261
"Carlton Hotel, Autograph Collection",3.8033205619412516
Carlton Inn Midway,4.599009900990099
Carlyle Suites Hotel,4.433234421364985
Carvi Hotel New York,3.9479166666666665
Casablanca Hotel Times Square,4.480420248328557
Cassa Hotel & Residences,4.007827788649706
Castle Inn,4.325
Casulo Hotel,3.8461538461538463
Catamaran Resort Hotel,3.6087636932707357
Cavalier's Resort & Conference Center,1.2333333333333334
Cecil Hotel,2.9407407407407407
Cedarbrook Lodge,4.682926829268292
Central Inn Motel,1.0
Central Loop Hotel,4.188235294117647
Central Park House,1.9090909090909092
Century Wilshire,2.1538461538461537
Chambers Hotel,3.880434782608696
Champions Lodge,2.0
Chancellor Hotel on Union Square,4.536574487065121
Chandler Inn,4.035714285714286
Channel Inn Hotel,3.3446601941747574
Charlesmark Hotel,4.190804597701149
Charlotte Express Inn,2.3333333333333335
Charlotte Inn,
Charlotte Marriott City Center,3.835897435897436
Charlotte Marriott Executive Park,4.066265060240964
Charlotte Marriott SouthPark,3.944954128440367
Chase Suite Hotel El Paso,3.7346938775510203
Chateau Hotel,1.0
Chelsea Hotel,3.0273972602739727
Chelsea Inn - 11th Avenue,1.8571428571428572
Chelsea Inn - 17th Street,3.5876777251184833
Chelsea Lodge,4.501449275362319
Chelsea Motor Inn,4.388571428571429
Chelsea Pines Inn,4.575141242937853
Chelsea Savoy Hotel,3.909547738693467
Chelsea Star Hotel,3.68
Chestnut Hill Hotel,3.911111111111111
Chicago Athletic Association,1.0
Chicago Marriott O'Hare,4.0754716981132075
Chicago Marriott at Medical District/UIC,3.716417910447761
Chicago South Loop Hotel,4.226012793176972
Chicago's Essex Inn,3.758220502901354
Chinatown Hotel,3.25
Chocolat Hostel,2.221518987341772
Churchill Hotel San Diego,1.0
City Center Hotel,2.3333333333333335
City Center Inn,1.8
City Club Hotel,3.717557251908397
City Suites Hotel,4.06993006993007
Civic Center Inn,2.156862745098039
Civic Center Motor Inn,3.717241379310345
Clarion Hotel,2.590909090909091
Clarion Hotel & Conference Center,2.6470588235294117
Clarion Hotel & Suites Conference Center,2.3454545454545452
Clarion Hotel Airport,3.5416666666666665
Clarion Hotel Midway Airport,3.3870967741935485
Clarion Hotel Park Avenue,3.466666666666667
Clarion Hotel Phoenix Tech Center,3.769230769230769
Clarion Hotel Seattle Airport,3.2990654205607477
Clarion Inn,3.811320754716981
