Hotel,Average_Rating
Candlewood Suites - Dallas Market Center,4.52808988764045
Candlewood Suites - Dallas by the Galleria,3.7916666666666665
Candlewood Suites - Fort Worth/Fossil Creek,4.4
Candlewood Suites - Jacksonville,3.8214285714285716
Candlewood Suites - San Antonio NW Medical Center,3.217391304347826
Candlewood Suites DFW South,4.533333333333333
Candlewood Suites Dallas Park Central,4.571428571428571
Candlewood Suites East Merril Road,3.8947368421052633
Candlewood Suites El Paso North,4.666666666666667
Candlewood Suites Houston IAH / Beltway 8,4.181818181818182
Candlewood Suites Houston Medical Center,4.0588235294117645
Candlewood Suites Houston NW - Willowbrook,5.0
Candlewood Suites Houston West,3.3333333333333335
Candlewood Suites Houston Westchase,3.4615384615384617
Candlewood Suites Houston by the Galleria,3.142857142857143
Candlewood Suites Houston-At Citycentre-Energy Corridor,3.75
Candlewood Suites Houston/Clear Lake,3.5
Candlewood Suites I-10 East,4.833333333333333
Candlewood Suites Indianapolis,4.458333333333333
Candlewood Suites Indianapolis Airport,4.25
Candlewood Suites Indianapolis Dwtn Medical Dist,4.339622641509434
Candlewood Suites Indianapolis East,4.2727272727272725
Candlewood Suites Indianapolis Northwest,4.7
Candlewood Suites Memphis,3.875
Candlewood Suites New York City Times Square,4.218181818181818
Candlewood Suites Phoenix,4.25
Candlewood Suites Polaris,3.84
Candlewood Suites San Antonio Downtown,4.5625
Candlewood Suites San Antonio N - Stone Oak Area,3.925925925925926
Candlewood Suites San Antonio NW Near Seaworld,4.3076923076923075
Candlewoods Suites Medical Center,5.0
Canterbury Hotel,3.901098901098901
Capital Hilton,3.772727272727273
Capital Inn,2.5
Capitol Hill Hotel,4.093150684931507
Capitol Skyline Hotel,3.5754716981132075
Capri Motel,3.182926829268293
Caravelle Inn & Suites,2.2
Carefree Inn Dallas,4.0
Carefree Inn Lackland,2.204081632653061
Carefree Inn Medical Center,3.719298245614035
Caribbean Cove Hotel & Conference Center,2.785276073619632
Carl Hotel,2.8260869565217392
"Carlton Hotel, Autograph Collection",3.9440104166666665
Carlton Inn Midway,4.213872832369942
Carlyle Suites Hotel,4.435897435897436
Carvi Hotel New York,4.011363636363637
Casablanca Hotel Times Square,4.366734486266531
Cassa Hotel & Residences,4.178947368421053
Castle Inn,3.8317972350230414
Casulo Hotel,4.102803738317757
Catamaran Resort Hotel,3.4891485809682803
Cavalier's Resort & Conference Center,1.28
Cecil Hotel,2.3153846153846156
Cedarbrook Lodge,4.754166666666666
Central Inn Motel,1.0
Central Loop Hotel,3.779220779220779
Central Park House,2.1
Century Wilshire,1.6153846153846154
Chambers Hotel,4.228571428571429
Champions Lodge,1.0
Chancellor Hotel on Union Square,4.116573033707865
Chandler Inn,3.7162162162162162
Channel Inn Hotel,2.865284974093264
Charlesmark Hotel,3.8864734299516908
Charlotte Express Inn,2.0
Charlotte Inn,1.0
Charlotte Marriott City Center,3.9894736842105263
